 0.1738000000000000E+04, 0.4902799967088640E+04, 1.4178101463045039E-05,  120,  120,    1, 0.0000000000000000E+00, 0.0000000000000000E+00
   19,   10,-7.8244177459129701e-07,-2.2600388834076099e-07, 4.8369453807501243e-13, 4.7910710973108794e-13             
   19,   11, 9.1955576751581099e-09,-1.7527241893198801e-07, 5.1859230628386890e-13, 5.1766421659317568e-13             
   19,   12,-1.1045184707695100e-07,-2.8718121800073801e-07, 6.0076908700015203e-13, 5.9881972655910218e-13             
   19,   13, 7.4501271053528502e-07, 2.2318379857439101e-06, 7.6190761291498786e-13, 7.6488017038419472e-13             
   19,   14,-1.2603871777082800e-07, 5.3990214015904202e-07, 8.5822719947665768e-13, 8.5953348148647184e-13             
   19,   15, 8.3910205810619005e-08, 8.2508197822868897e-08, 9.5803117334877481e-13, 9.5019684794506458e-13             
   19,   16,-5.5142610781185500e-08, 6.8949621725192397e-07, 1.3519990954384650e-12, 1.3466045410323895e-12             
   19,   17,-1.0690616880021701e-06,-1.8686514182885400e-06, 1.2115633219561713e-12, 1.2083343898020187e-12             
   19,   18, 1.1238298247504601e-06,-2.1666248158956602e-08, 1.9138543546687391e-12, 1.9056656573408877e-12             
   19,   19, 6.0201984004023204e-07, 3.6540764196074999e-07, 2.8092911694707987e-12, 2.8058783880867894e-12             
   20,    0, 3.3556393418166998e-07, 0.0000000000000000e+00, 7.6740860516868083e-14, 0.0000000000000000e+00             
   20,    1,-1.9705500886049300e-07,-3.8256953416357802e-07, 6.7732629518735524e-14, 1.0147068811640208e-13             
   20,    2, 8.1279557783771603e-07, 3.4113911585230098e-09, 8.0165591621453520e-14, 7.4932143136182334e-14             
   20,    3, 6.3521340003391698e-07,-2.6548864421421498e-07, 9.5520407682232485e-14, 1.1341357640171448e-13             
   20,    4, 4.6355516632032101e-07,-4.8885269630769798e-07, 1.0302982121637661e-13, 1.0607325213651007e-13             
   20,    5, 2.1898635497341599e-07,-3.0314715098746698e-07, 1.2498248923737124e-13, 1.2746925717387500e-13             
   20,    6,-1.9131047120890199e-07, 3.2994354745346698e-07, 2.1177592721193284e-13, 2.0730295683180266e-13             
